"x"
1.75909504136948e-15
6.2121437855996e-15
2.13744875220283e-14
7.16558973270376e-14
2.34050828951147e-13
7.4485278330272e-13
2.3095784725021e-12
6.9774545678299e-12
2.05382449162075e-11
5.89022190097961e-11
1.64589452464238e-10
4.48099398956265e-10
1.18863561511863e-09
3.072027740015e-09
7.73576990895484e-09
1.89794652097347e-08
4.53697530014939e-08
1.05669797563467e-07
2.39793470118435e-07
5.30183058609752e-07
1.14213214956729e-06
2.39722547063602e-06
4.90233998485334e-06
9.76787261086453e-06
1.8962629677514e-05
3.58673389612261e-05
6.61000467998297e-05
0.000118687885718297
0.000207640964048462
0.000353933520774133
0.000587803777317397
0.000951141356245929
0.00149954593888205
0.00230343786182254
0.00344742831083488
0.00502708239076939
0.00714231136362618
0.00988697808473031
0.0133349189570937
0.0175234335610366
0.0224362385335171
0.0279887116258159
0.03401870545761
0.0402860488598231
0.0464829394512222
0.052255800992444
0.0572370775333715
0.061083288456123
0.0635139882885416
0.0643455290970053
0.0635139882885416
0.061083288456123
0.0572370775333715
0.052255800992444
0.0464829394512222
0.0402860488598231
0.03401870545761
0.0279887116258159
0.0224362385335171
0.0175234335610366
0.0133349189570937
0.00988697808473031
0.00714231136362618
0.00502708239076939
0.00344742831083488
0.00230343786182254
0.00149954593888205
0.000951141356245929
0.000587803777317397
0.000353933520774133
0.000207640964048462
0.000118687885718297
6.61000467998297e-05
3.58673389612261e-05
1.8962629677514e-05
9.76787261086453e-06
4.90233998485334e-06
2.39722547063602e-06
1.14213214956729e-06
5.30183058609752e-07
2.39793470118435e-07
1.05669797563467e-07
4.53697530014939e-08
1.89794652097347e-08
7.73576990895484e-09
3.072027740015e-09
1.18863561511863e-09
4.48099398956265e-10
1.64589452464238e-10
5.89022190097961e-11
2.05382449162075e-11
6.9774545678299e-12
2.3095784725021e-12
7.4485278330272e-13
2.34050828951147e-13
7.16558973270376e-14
2.13744875220283e-14
6.2121437855996e-15
1.75909504136948e-15
4.85332222327915e-16
